t x y
17.382000 0.026014 4.159622
17.383000 0.025999 4.157969
17.384000 0.025985 4.156317
17.385000 0.025970 4.154665
17.386000 0.025955 4.153014
17.387000 0.025941 4.151363
17.388000 0.025926 4.149714
17.389000 0.025912 4.148064
17.390000 0.025897 4.146416
17.391000 0.025883 4.144768
17.392000 0.025868 4.143121
17.393000 0.025854 4.141474
17.394000 0.025840 4.139828
17.395000 0.025825 4.138183
17.396000 0.025811 4.136539
17.397000 0.025797 4.134895
17.398000 0.025782 4.133251
17.399000 0.025768 4.131609
17.400000 0.025754 4.129967
17.401000 0.025740 4.128325
17.402000 0.025725 4.126685
17.403000 0.025711 4.125045
17.404000 0.025697 4.123405
17.405000 0.025683 4.121767
17.406000 0.025669 4.120128
17.407000 0.025655 4.118491
17.408000 0.025641 4.116854
17.409000 0.025627 4.115218
17.410000 0.025613 4.113582
17.411000 0.025599 4.111947
17.412000 0.025585 4.110313
17.413000 0.025571 4.108680
17.414000 0.025557 4.107047
17.415000 0.025543 4.105414
17.416000 0.025529 4.103783
17.417000 0.025515 4.102152
17.418000 0.025502 4.100521
17.419000 0.025488 4.098891
17.420000 0.025474 4.097262
17.421000 0.025460 4.095634
17.422000 0.025447 4.094006
17.423000 0.025433 4.092379
17.424000 0.025419 4.090752
17.425000 0.025406 4.089126
17.426000 0.025392 4.087501
17.427000 0.025379 4.085877
17.428000 0.025365 4.084253
17.429000 0.025351 4.082629
17.430000 0.025338 4.081006
17.431000 0.025324 4.079384
17.432000 0.025311 4.077763
17.433000 0.025298 4.076142
17.434000 0.025284 4.074522
17.435000 0.025271 4.072903
17.436000 0.025257 4.071284
17.437000 0.025244 4.069665
17.438000 0.025231 4.068048
17.439000 0.025217 4.066431
17.440000 0.025204 4.064815
17.441000 0.025191 4.063199
17.442000 0.025178 4.061584
17.443000 0.025164 4.059969
17.444000 0.025151 4.058356
17.445000 0.025138 4.056743
17.446000 0.025125 4.055130
17.447000 0.025112 4.053518
17.448000 0.025099 4.051907
17.449000 0.025086 4.050296
17.450000 0.025073 4.048686
17.451000 0.025060 4.047077
17.452000 0.025047 4.045468
17.453000 0.025034 4.043860
17.454000 0.025021 4.042253
17.455000 0.025008 4.040646
17.456000 0.024995 4.039040
17.457000 0.024982 4.037434
17.458000 0.024969 4.035830
17.459000 0.024956 4.034225
17.460000 0.024943 4.032622
17.461000 0.024931 4.031019
17.462000 0.024918 4.029416
17.463000 0.024905 4.027815
17.464000 0.024892 4.026214
17.465000 0.024880 4.024613
17.466000 0.024867 4.023013
17.467000 0.024854 4.021414
17.468000 0.024842 4.019815
17.469000 0.024829 4.018218
17.470000 0.024816 4.016620
17.471000 0.024804 4.015024
17.472000 0.024791 4.013428
17.473000 0.024779 4.011832
17.474000 0.024766 4.010237
17.475000 0.024754 4.008643
17.476000 0.024741 4.007050
17.477000 0.024729 4.005457
17.478000 0.024716 4.003864
17.479000 0.024704 4.002273
17.480000 0.024692 4.000682
17.481000 0.024679 3.999091
17.482000 0.024667 3.997502
17.483000 0.024655 3.995912
17.484000 0.024642 3.994324
17.485000 0.024630 3.992736
17.486000 0.024618 3.991149
17.487000 0.024606 3.989562
17.488000 0.024593 3.987976
17.489000 0.024581 3.986391
17.490000 0.024569 3.984806
17.491000 0.024557 3.983222
17.492000 0.024545 3.981638
17.493000 0.024533 3.980055
17.494000 0.024521 3.978473
17.495000 0.024509 3.976892
17.496000 0.024497 3.975311
17.497000 0.024485 3.973730
17.498000 0.024473 3.972150
17.499000 0.024461 3.970571
17.500000 0.024449 3.968993
17.501000 0.024437 3.967415
17.502000 0.024425 3.965838
17.503000 0.024413 3.964261
17.504000 0.024401 3.962685
17.505000 0.024389 3.961110
17.506000 0.024378 3.959535
17.507000 0.024366 3.957961
17.508000 0.024354 3.956387
17.509000 0.024342 3.954814
17.510000 0.024330 3.953242
17.511000 0.024319 3.951670
17.512000 0.024307 3.950099
17.513000 0.024295 3.948529
17.514000 0.024284 3.946959
17.515000 0.024272 3.945390
17.516000 0.024261 3.943821
17.517000 0.024249 3.942253
17.518000 0.024237 3.940686
17.519000 0.024226 3.939119
17.520000 0.024214 3.937553
17.521000 0.024203 3.935987
17.522000 0.024191 3.934423
17.523000 0.024180 3.932858
17.524000 0.024168 3.931295
17.525000 0.024157 3.929732
17.526000 0.024146 3.928169
17.527000 0.024134 3.926607
17.528000 0.024123 3.925046
17.529000 0.024112 3.923486
17.530000 0.024100 3.921926
17.531000 0.024089 3.920367
17.532000 0.024078 3.918808
17.533000 0.024066 3.917250
17.534000 0.024055 3.915692
17.535000 0.024044 3.914135
17.536000 0.024033 3.912579
17.537000 0.024022 3.911024
17.538000 0.024010 3.909468
17.539000 0.023999 3.907914
17.540000 0.023988 3.906360
17.541000 0.023977 3.904807
17.542000 0.023966 3.903255
17.543000 0.023955 3.901703
17.544000 0.023944 3.900151
17.545000 0.023933 3.898601
17.546000 0.023922 3.897050
17.547000 0.023911 3.895501
17.548000 0.023900 3.893952
17.549000 0.023889 3.892404
17.550000 0.023878 3.890856
17.551000 0.023867 3.889309
17.552000 0.023856 3.887763
17.553000 0.023845 3.886217
17.554000 0.023835 3.884672
17.555000 0.023824 3.883127
17.556000 0.023813 3.881583
17.557000 0.023802 3.880040
17.558000 0.023791 3.878497
17.559000 0.023781 3.876955
17.560000 0.023770 3.875413
17.561000 0.023759 3.873872
17.562000 0.023749 3.872332
17.563000 0.023738 3.870792
17.564000 0.023727 3.869253
17.565000 0.023717 3.867714
17.566000 0.023706 3.866176
17.567000 0.023695 3.864639
17.568000 0.023685 3.863102
17.569000 0.023674 3.861566
17.570000 0.023664 3.860031
17.571000 0.023653 3.858496
17.572000 0.023643 3.856962
17.573000 0.023632 3.855428
17.574000 0.023622 3.853895
17.575000 0.023612 3.852363
17.576000 0.023601 3.850831
17.577000 0.023591 3.849299
17.578000 0.023580 3.847769
17.579000 0.023570 3.846239
17.580000 0.023560 3.844709
17.581000 0.023549 3.843181
17.582000 0.023539 3.841652
17.583000 0.023529 3.840125
17.584000 0.023518 3.838598
17.585000 0.023508 3.837071
17.586000 0.023498 3.835545
17.587000 0.023488 3.834020
17.588000 0.023478 3.832496
17.589000 0.023467 3.830972
17.590000 0.023457 3.829448
17.591000 0.023447 3.827925
17.592000 0.023437 3.826403
17.593000 0.023427 3.824882
17.594000 0.023417 3.823361
17.595000 0.023407 3.821840
17.596000 0.023397 3.820321
17.597000 0.023387 3.818801
17.598000 0.023377 3.817283
17.599000 0.023367 3.815765
17.600000 0.023357 3.814247
17.601000 0.023347 3.812731
17.602000 0.023337 3.811214
17.603000 0.023327 3.809699
17.604000 0.023317 3.808184
17.605000 0.023307 3.806669
17.606000 0.023298 3.805156
17.607000 0.023288 3.803642
17.608000 0.023278 3.802130
17.609000 0.023268 3.800618
17.610000 0.023258 3.799106
17.611000 0.023249 3.797596
17.612000 0.023239 3.796085
17.613000 0.023229 3.794576
17.614000 0.023219 3.793067
17.615000 0.023210 3.791558
17.616000 0.023200 3.790051
17.617000 0.023190 3.788543
17.618000 0.023181 3.787037
17.619000 0.023171 3.785531
17.620000 0.023161 3.784025
17.621000 0.023152 3.782520
17.622000 0.023142 3.781016
17.623000 0.023133 3.779512
17.624000 0.023123 3.778009
17.625000 0.023114 3.776507
17.626000 0.023104 3.775005
17.627000 0.023095 3.773504
17.628000 0.023085 3.772003
17.629000 0.023076 3.770503
17.630000 0.023066 3.769003
17.631000 0.023057 3.767505
17.632000 0.023048 3.766006
17.633000 0.023038 3.764509
17.634000 0.023029 3.763011
17.635000 0.023020 3.761515
17.636000 0.023010 3.760019
17.637000 0.023001 3.758524
17.638000 0.022992 3.757029
17.639000 0.022983 3.755535
17.640000 0.022973 3.754041
17.641000 0.022964 3.752548
17.642000 0.022955 3.751056
17.643000 0.022946 3.749564
17.644000 0.022936 3.748073
17.645000 0.022927 3.746582
17.646000 0.022918 3.745092
17.647000 0.022909 3.743602
17.648000 0.022900 3.742114
17.649000 0.022891 3.740625
17.650000 0.022882 3.739138
17.651000 0.022873 3.737651
17.652000 0.022864 3.736164
17.653000 0.022855 3.734678
17.654000 0.022846 3.733193
17.655000 0.022837 3.731708
17.656000 0.022828 3.730224
17.657000 0.022819 3.728740
17.658000 0.022810 3.727257
17.659000 0.022801 3.725775
17.660000 0.022792 3.724293
17.661000 0.022783 3.722812
17.662000 0.022774 3.721331
17.663000 0.022765 3.719851
17.664000 0.022757 3.718372
17.665000 0.022748 3.716893
17.666000 0.022739 3.715414
17.667000 0.022730 3.713937
17.668000 0.022721 3.712460
17.669000 0.022713 3.710983
17.670000 0.022704 3.709507
17.671000 0.022695 3.708032
17.672000 0.022687 3.706557
17.673000 0.022678 3.705083
17.674000 0.022669 3.703609
17.675000 0.022661 3.702136
17.676000 0.022652 3.700664
17.677000 0.022643 3.699192
17.678000 0.022635 3.697720
17.679000 0.022626 3.696250
17.680000 0.022618 3.694780
17.681000 0.022609 3.693310
17.682000 0.022600 3.691841
17.683000 0.022592 3.690373
17.684000 0.022583 3.688905
17.685000 0.022575 3.687438
17.686000 0.022567 3.685971
17.687000 0.022558 3.684505
17.688000 0.022550 3.683039
17.689000 0.022541 3.681574
17.690000 0.022533 3.680110
17.691000 0.022524 3.678646
17.692000 0.022516 3.677183
17.693000 0.022508 3.675721
17.694000 0.022499 3.674259
17.695000 0.022491 3.672797
17.696000 0.022483 3.671336
17.697000 0.022475 3.669876
17.698000 0.022466 3.668416
17.699000 0.022458 3.666957
17.700000 0.022450 3.665499
17.701000 0.022442 3.664041
17.702000 0.022433 3.662583
17.703000 0.022425 3.661126
17.704000 0.022417 3.659670
17.705000 0.022409 3.658215
17.706000 0.022401 3.656759
17.707000 0.022393 3.655305
17.708000 0.022384 3.653851
17.709000 0.022376 3.652398
17.710000 0.022368 3.650945
17.711000 0.022360 3.649493
17.712000 0.022352 3.648041
17.713000 0.022344 3.646590
17.714000 0.022336 3.645139
17.715000 0.022328 3.643690
17.716000 0.022320 3.642240
17.717000 0.022312 3.640791
17.718000 0.022304 3.639343
17.719000 0.022296 3.637896
17.720000 0.022288 3.636449
17.721000 0.022280 3.635002
17.722000 0.022273 3.633556
17.723000 0.022265 3.632111
17.724000 0.022257 3.630666
17.725000 0.022249 3.629222
17.726000 0.022241 3.627778
17.727000 0.022233 3.626335
17.728000 0.022226 3.624893
17.729000 0.022218 3.623451
17.730000 0.022210 3.622010
17.731000 0.022202 3.620569
17.732000 0.022195 3.619129
17.733000 0.022187 3.617689
17.734000 0.022179 3.616250
17.735000 0.022171 3.614812
17.736000 0.022164 3.613374
17.737000 0.022156 3.611936
17.738000 0.022148 3.610499
17.739000 0.022141 3.609063
17.740000 0.022133 3.607628
17.741000 0.022126 3.606193
17.742000 0.022118 3.604758
17.743000 0.022111 3.603324
17.744000 0.022103 3.601891
17.745000 0.022095 3.600458
17.746000 0.022088 3.599026
17.747000 0.022080 3.597594
17.748000 0.022073 3.596163
17.749000 0.022065 3.594732
17.750000 0.022058 3.593303
17.751000 0.022051 3.591873
17.752000 0.022043 3.590444
17.753000 0.022036 3.589016
17.754000 0.022028 3.587588
17.755000 0.022021 3.586161
17.756000 0.022014 3.584735
17.757000 0.022006 3.583309
17.758000 0.021999 3.581883
17.759000 0.021992 3.580458
17.760000 0.021984 3.579034
17.761000 0.021977 3.577610
17.762000 0.021970 3.576187
17.763000 0.021962 3.574764
17.764000 0.021955 3.573342
17.765000 0.021948 3.571921
17.766000 0.021941 3.570500
17.767000 0.021934 3.569080
17.768000 0.021926 3.567660
17.769000 0.021919 3.566241
17.770000 0.021912 3.564822
17.771000 0.021905 3.563404
17.772000 0.021898 3.561986
17.773000 0.021891 3.560569
17.774000 0.021884 3.559153
17.775000 0.021876 3.557737
17.776000 0.021869 3.556322
17.777000 0.021862 3.554907
17.778000 0.021855 3.553493
17.779000 0.021848 3.552079
17.780000 0.021841 3.550666
17.781000 0.021834 3.549253
17.782000 0.021827 3.547842
17.783000 0.021820 3.546430
17.784000 0.021813 3.545019
17.785000 0.021806 3.543609
17.786000 0.021800 3.542199
17.787000 0.021793 3.540790
17.788000 0.021786 3.539382
17.789000 0.021779 3.537973
17.790000 0.021772 3.536566
17.791000 0.021765 3.535159
17.792000 0.021758 3.533753
17.793000 0.021751 3.532347
17.794000 0.021745 3.530942
17.795000 0.021738 3.529537
17.796000 0.021731 3.528133
17.797000 0.021724 3.526729
17.798000 0.021718 3.525326
17.799000 0.021711 3.523924
17.800000 0.021704 3.522522
17.801000 0.021697 3.521120
17.802000 0.021691 3.519720
17.803000 0.021684 3.518319
17.804000 0.021677 3.516920
17.805000 0.021671 3.515521
17.806000 0.021664 3.514122
17.807000 0.021657 3.512724
17.808000 0.021651 3.511326
17.809000 0.021644 3.509929
17.810000 0.021638 3.508533
17.811000 0.021631 3.507137
17.812000 0.021625 3.505742
17.813000 0.021618 3.504347
17.814000 0.021612 3.502953
17.815000 0.021605 3.501560
17.816000 0.021599 3.500166
17.817000 0.021592 3.498774
17.818000 0.021586 3.497382
17.819000 0.021579 3.495991
17.820000 0.021573 3.494600
17.821000 0.021566 3.493209
17.822000 0.021560 3.491820
17.823000 0.021553 3.490431
17.824000 0.021547 3.489042
17.825000 0.021541 3.487654
17.826000 0.021534 3.486266
17.827000 0.021528 3.484879
17.828000 0.021522 3.483493
17.829000 0.021515 3.482107
17.830000 0.021509 3.480722
17.831000 0.021503 3.479337
17.832000 0.021497 3.477952
17.833000 0.021490 3.476569
17.834000 0.021484 3.475186
17.835000 0.021478 3.473803
17.836000 0.021472 3.472421
17.837000 0.021465 3.471039
17.838000 0.021459 3.469658
17.839000 0.021453 3.468278
17.840000 0.021447 3.466898
17.841000 0.021441 3.465519
17.842000 0.021435 3.464140
17.843000 0.021428 3.462762
17.844000 0.021422 3.461384
17.845000 0.021416 3.460007
17.846000 0.021410 3.458630
17.847000 0.021404 3.457254
17.848000 0.021398 3.455879
17.849000 0.021392 3.454504
17.850000 0.021386 3.453129
17.851000 0.021380 3.451756
17.852000 0.021374 3.450382
17.853000 0.021368 3.449010
17.854000 0.021362 3.447637
17.855000 0.021356 3.446266
17.856000 0.021350 3.444894
17.857000 0.021344 3.443524
17.858000 0.021338 3.442154
17.859000 0.021332 3.440784
17.860000 0.021326 3.439415
17.861000 0.021320 3.438047
17.862000 0.021315 3.436679
17.863000 0.021309 3.435312
17.864000 0.021303 3.433945
17.865000 0.021297 3.432579
17.866000 0.021291 3.431213
17.867000 0.021285 3.429848
17.868000 0.021280 3.428483
17.869000 0.021274 3.427119
17.870000 0.021268 3.425755
17.871000 0.021262 3.424392
17.872000 0.021257 3.423030
17.873000 0.021251 3.421668
17.874000 0.021245 3.420307
17.875000 0.021240 3.418946
17.876000 0.021234 3.417585
17.877000 0.021228 3.416226
17.878000 0.021223 3.414866
17.879000 0.021217 3.413508
17.880000 0.021211 3.412150
17.881000 0.021206 3.410792
17.882000 0.021200 3.409435
17.883000 0.021194 3.408078
17.884000 0.021189 3.406722
17.885000 0.021183 3.405367
17.886000 0.021178 3.404012
17.887000 0.021172 3.402657
17.888000 0.021167 3.401304
17.889000 0.021161 3.399950
17.890000 0.021156 3.398597
17.891000 0.021150 3.397245
17.892000 0.021145 3.395894
17.893000 0.021139 3.394542
17.894000 0.021134 3.393192
17.895000 0.021128 3.391842
17.896000 0.021123 3.390492
17.897000 0.021118 3.389143
17.898000 0.021112 3.387794
17.899000 0.021107 3.386447
17.900000 0.021101 3.385099
17.901000 0.021096 3.383752
17.902000 0.021091 3.382406
17.903000 0.021085 3.381060
17.904000 0.021080 3.379715
17.905000 0.021075 3.378370
17.906000 0.021069 3.377026
17.907000 0.021064 3.375682
17.908000 0.021059 3.374339
17.909000 0.021054 3.372996
17.910000 0.021048 3.371654
17.911000 0.021043 3.370313
17.912000 0.021038 3.368972
17.913000 0.021033 3.367631
17.914000 0.021027 3.366291
17.915000 0.021022 3.364952
17.916000 0.021017 3.363613
17.917000 0.021012 3.362274
17.918000 0.021007 3.360937
17.919000 0.021002 3.359599
17.920000 0.020997 3.358262
17.921000 0.020991 3.356926
17.922000 0.020986 3.355590
17.923000 0.020981 3.354255
17.924000 0.020976 3.352921
17.925000 0.020971 3.351586
17.926000 0.020966 3.350253
17.927000 0.020961 3.348920
17.928000 0.020956 3.347587
17.929000 0.020951 3.346255
17.930000 0.020946 3.344924
17.931000 0.020941 3.343593
17.932000 0.020936 3.342262
17.933000 0.020931 3.340932
17.934000 0.020926 3.339603
17.935000 0.020921 3.338274
17.936000 0.020916 3.336946
17.937000 0.020911 3.335618
17.938000 0.020906 3.334291
17.939000 0.020902 3.332964
17.940000 0.020897 3.331638
17.941000 0.020892 3.330312
17.942000 0.020887 3.328987
17.943000 0.020882 3.327662
17.944000 0.020877 3.326338
17.945000 0.020873 3.325015
17.946000 0.020868 3.323692
17.947000 0.020863 3.322369
17.948000 0.020858 3.321047
17.949000 0.020853 3.319725
17.950000 0.020849 3.318405
17.951000 0.020844 3.317084
17.952000 0.020839 3.315764
17.953000 0.020834 3.314445
17.954000 0.020830 3.313126
17.955000 0.020825 3.311808
17.956000 0.020820 3.310490
17.957000 0.020816 3.309172
17.958000 0.020811 3.307856
17.959000 0.020806 3.306539
17.960000 0.020802 3.305224
17.961000 0.020797 3.303908
17.962000 0.020793 3.302594
17.963000 0.020788 3.301280
17.964000 0.020783 3.299966
17.965000 0.020779 3.298653
17.966000 0.020774 3.297340
17.967000 0.020770 3.296028
17.968000 0.020765 3.294717
17.969000 0.020761 3.293405
17.970000 0.020756 3.292095
17.971000 0.020752 3.290785
17.972000 0.020747 3.289475
17.973000 0.020743 3.288166
17.974000 0.020738 3.286858
17.975000 0.020734 3.285550
17.976000 0.020729 3.284243
17.977000 0.020725 3.282936
17.978000 0.020720 3.281629
17.979000 0.020716 3.280324
17.980000 0.020712 3.279018
17.981000 0.020707 3.277713
17.982000 0.020703 3.276409
17.983000 0.020699 3.275105
17.984000 0.020694 3.273802
17.985000 0.020690 3.272499
17.986000 0.020686 3.271197
17.987000 0.020681 3.269895
17.988000 0.020677 3.268594
17.989000 0.020673 3.267294
17.990000 0.020668 3.265993
17.991000 0.020664 3.264694
17.992000 0.020660 3.263395
17.993000 0.020656 3.262096
17.994000 0.020651 3.260798
17.995000 0.020647 3.259500
17.996000 0.020643 3.258203
17.997000 0.020639 3.256907
17.998000 0.020635 3.255611
17.999000 0.020630 3.254315
18.000000 0.020626 3.253020
18.001000 0.020622 3.251726
18.002000 0.020618 3.250432
18.003000 0.020614 3.249138
18.004000 0.020610 3.247845
18.005000 0.020606 3.246553
18.006000 0.020602 3.245261
18.007000 0.020597 3.243969
18.008000 0.020593 3.242678
18.009000 0.020589 3.241388
18.010000 0.020585 3.240098
18.011000 0.020581 3.238809
18.012000 0.020577 3.237520
18.013000 0.020573 3.236232
18.014000 0.020569 3.234944
18.015000 0.020565 3.233656
18.016000 0.020561 3.232370
18.017000 0.020557 3.231083
18.018000 0.020553 3.229798
18.019000 0.020549 3.228512
18.020000 0.020545 3.227228
18.021000 0.020541 3.225943
18.022000 0.020538 3.224660
18.023000 0.020534 3.223376
18.024000 0.020530 3.222094
18.025000 0.020526 3.220811
18.026000 0.020522 3.219530
18.027000 0.020518 3.218248
18.028000 0.020514 3.216968
18.029000 0.020511 3.215688
18.030000 0.020507 3.214408
18.031000 0.020503 3.213129
18.032000 0.020499 3.211850
18.033000 0.020495 3.210572
18.034000 0.020492 3.209294
18.035000 0.020488 3.208017
18.036000 0.020484 3.206740
18.037000 0.020480 3.205464
18.038000 0.020477 3.204189
18.039000 0.020473 3.202914
18.040000 0.020469 3.201639
18.041000 0.020465 3.200365
18.042000 0.020462 3.199091
18.043000 0.020458 3.197818
18.044000 0.020454 3.196546
18.045000 0.020451 3.195273
18.046000 0.020447 3.194002
18.047000 0.020443 3.192731
18.048000 0.020440 3.191460
18.049000 0.020436 3.190190
18.050000 0.020433 3.188921
18.051000 0.020429 3.187652
18.052000 0.020425 3.186383
18.053000 0.020422 3.185115
18.054000 0.020418 3.183847
18.055000 0.020415 3.182580
18.056000 0.020411 3.181314
18.057000 0.020408 3.180048
18.058000 0.020404 3.178782
18.059000 0.020401 3.177517
18.060000 0.020397 3.176253
18.061000 0.020394 3.174989
18.062000 0.020390 3.173725
18.063000 0.020387 3.172462
18.064000 0.020383 3.171200
18.065000 0.020380 3.169938
18.066000 0.020377 3.168676
18.067000 0.020373 3.167415
18.068000 0.020370 3.166155
18.069000 0.020366 3.164895
18.070000 0.020363 3.163635
18.071000 0.020360 3.162376
18.072000 0.020356 3.161118
18.073000 0.020353 3.159860
18.074000 0.020350 3.158602
18.075000 0.020346 3.157345
18.076000 0.020343 3.156089
18.077000 0.020340 3.154833
18.078000 0.020336 3.153577
18.079000 0.020333 3.152322
18.080000 0.020330 3.151067
18.081000 0.020326 3.149813
18.082000 0.020323 3.148560
18.083000 0.020320 3.147307
18.084000 0.020317 3.146054
18.085000 0.020314 3.144802
18.086000 0.020310 3.143551
18.087000 0.020307 3.142300
18.088000 0.020304 3.141049
18.089000 0.020301 3.139799
18.090000 0.020298 3.138550
18.091000 0.020294 3.137301
18.092000 0.020291 3.136052
18.093000 0.020288 3.134804
18.094000 0.020285 3.133556
18.095000 0.020282 3.132309
18.096000 0.020279 3.131063
18.097000 0.020276 3.129817
18.098000 0.020273 3.128571
18.099000 0.020270 3.127326
18.100000 0.020267 3.126081
18.101000 0.020263 3.124837
18.102000 0.020260 3.123594
18.103000 0.020257 3.122351
18.104000 0.020254 3.121108
18.105000 0.020251 3.119866
18.106000 0.020248 3.118624
18.107000 0.020245 3.117383
18.108000 0.020242 3.116143
18.109000 0.020239 3.114902
18.110000 0.020237 3.113663
18.111000 0.020234 3.112424
18.112000 0.020231 3.111185
18.113000 0.020228 3.109947
18.114000 0.020225 3.108709
18.115000 0.020222 3.107472
18.116000 0.020219 3.106235
18.117000 0.020216 3.104999
18.118000 0.020213 3.103763
18.119000 0.020210 3.102528
18.120000 0.020208 3.101293
18.121000 0.020205 3.100059
18.122000 0.020202 3.098825
18.123000 0.020199 3.097592
18.124000 0.020196 3.096359
18.125000 0.020193 3.095127
18.126000 0.020191 3.093895
18.127000 0.020188 3.092664
18.128000 0.020185 3.091433
18.129000 0.020182 3.090203
18.130000 0.020180 3.088973
18.131000 0.020177 3.087743
18.132000 0.020174 3.086515
18.133000 0.020171 3.085286
18.134000 0.020169 3.084058
18.135000 0.020166 3.082831
18.136000 0.020163 3.081604
18.137000 0.020161 3.080377
18.138000 0.020158 3.079152
18.139000 0.020155 3.077926
18.140000 0.020153 3.076701
18.141000 0.020150 3.075477
18.142000 0.020147 3.074253
18.143000 0.020145 3.073029
18.144000 0.020142 3.071806
18.145000 0.020140 3.070584
18.146000 0.020137 3.069362
18.147000 0.020135 3.068140
18.148000 0.020132 3.066919
18.149000 0.020129 3.065698
18.150000 0.020127 3.064478
18.151000 0.020124 3.063259
18.152000 0.020122 3.062039
18.153000 0.020119 3.060821
18.154000 0.020117 3.059603
18.155000 0.020114 3.058385
18.156000 0.020112 3.057168
18.157000 0.020109 3.055951
18.158000 0.020107 3.054735
18.159000 0.020104 3.053519
18.160000 0.020102 3.052304
18.161000 0.020100 3.051089
18.162000 0.020097 3.049875
18.163000 0.020095 3.048661
18.164000 0.020092 3.047448
18.165000 0.020090 3.046235
18.166000 0.020088 3.045022
18.167000 0.020085 3.043810
18.168000 0.020083 3.042599
18.169000 0.020080 3.041388
18.170000 0.020078 3.040178
18.171000 0.020076 3.038968
18.172000 0.020073 3.037758
18.173000 0.020071 3.036549
18.174000 0.020069 3.035341
18.175000 0.020067 3.034133
18.176000 0.020064 3.032925
18.177000 0.020062 3.031718
18.178000 0.020060 3.030511
18.179000 0.020058 3.029305
18.180000 0.020055 3.028100
18.181000 0.020053 3.026894
18.182000 0.020051 3.025690
18.183000 0.020049 3.024485
18.184000 0.020046 3.023282
18.185000 0.020044 3.022078
18.186000 0.020042 3.020876
18.187000 0.020040 3.019673
18.188000 0.020038 3.018472
18.189000 0.020036 3.017270
18.190000 0.020033 3.016069
18.191000 0.020031 3.014869
18.192000 0.020029 3.013669
18.193000 0.020027 3.012470
18.194000 0.020025 3.011271
18.195000 0.020023 3.010072
18.196000 0.020021 3.008874
18.197000 0.020019 3.007677
18.198000 0.020017 3.006480
18.199000 0.020015 3.005283
18.200000 0.020013 3.004087
18.201000 0.020011 3.002891
18.202000 0.020008 3.001696
18.203000 0.020006 3.000502
18.204000 0.020004 2.999307
18.205000 0.020002 2.998114
18.206000 0.020000 2.996920
18.207000 0.019999 2.995728
18.208000 0.019997 2.994535
18.209000 0.019995 2.993343
18.210000 0.019993 2.992152
18.211000 0.019991 2.990961
18.212000 0.019989 2.989771
18.213000 0.019987 2.988581
18.214000 0.019985 2.987391
18.215000 0.019983 2.986202
18.216000 0.019981 2.985014
18.217000 0.019979 2.983826
18.218000 0.019977 2.982638
18.219000 0.019976 2.981451
18.220000 0.019974 2.980265
18.221000 0.019972 2.979078
18.222000 0.019970 2.977893
18.223000 0.019968 2.976708
18.224000 0.019966 2.975523
18.225000 0.019965 2.974339
18.226000 0.019963 2.973155
18.227000 0.019961 2.971971
18.228000 0.019959 2.970789
18.229000 0.019957 2.969606
18.230000 0.019956 2.968424
18.231000 0.019954 2.967243
18.232000 0.019952 2.966062
18.233000 0.019951 2.964881
18.234000 0.019949 2.963701
18.235000 0.019947 2.962522
18.236000 0.019945 2.961343
18.237000 0.019944 2.960164
18.238000 0.019942 2.958986
18.239000 0.019940 2.957808
18.240000 0.019939 2.956631
18.241000 0.019937 2.955454
18.242000 0.019935 2.954278
18.243000 0.019934 2.953102
18.244000 0.019932 2.951927
18.245000 0.019931 2.950752
18.246000 0.019929 2.949577
18.247000 0.019927 2.948403
18.248000 0.019926 2.947230
18.249000 0.019924 2.946057
18.250000 0.019923 2.944884
18.251000 0.019921 2.943712
18.252000 0.019920 2.942541
18.253000 0.019918 2.941370
18.254000 0.019917 2.940199
18.255000 0.019915 2.939029
18.256000 0.019914 2.937859
18.257000 0.019912 2.936690
18.258000 0.019911 2.935521
18.259000 0.019909 2.934352
18.260000 0.019908 2.933184
18.261000 0.019906 2.932017
18.262000 0.019905 2.930850
18.263000 0.019903 2.929684
18.264000 0.019902 2.928518
18.265000 0.019900 2.927352
18.266000 0.019899 2.926187
18.267000 0.019898 2.925022
18.268000 0.019896 2.923858
18.269000 0.019895 2.922694
18.270000 0.019893 2.921531
18.271000 0.019892 2.920368
18.272000 0.019891 2.919206
18.273000 0.019889 2.918044
18.274000 0.019888 2.916883
18.275000 0.019887 2.915722
18.276000 0.019885 2.914561
18.277000 0.019884 2.913401
18.278000 0.019883 2.912242
18.279000 0.019881 2.911082
18.280000 0.019880 2.909924
18.281000 0.019879 2.908766
18.282000 0.019878 2.907608
18.283000 0.019876 2.906451
18.284000 0.019875 2.905294
18.285000 0.019874 2.904137
18.286000 0.019873 2.902982
18.287000 0.019871 2.901826
18.288000 0.019870 2.900671
18.289000 0.019869 2.899517
18.290000 0.019868 2.898363
18.291000 0.019867 2.897209
18.292000 0.019866 2.896056
18.293000 0.019864 2.894903
18.294000 0.019863 2.893751
18.295000 0.019862 2.892599
18.296000 0.019861 2.891448
18.297000 0.019860 2.890297
18.298000 0.019859 2.889147
18.299000 0.019858 2.887997
18.300000 0.019857 2.886847
18.301000 0.019855 2.885698
18.302000 0.019854 2.884550
18.303000 0.019853 2.883402
18.304000 0.019852 2.882254
18.305000 0.019851 2.881107
18.306000 0.019850 2.879960
18.307000 0.019849 2.878814
18.308000 0.019848 2.877668
18.309000 0.019847 2.876523
18.310000 0.019846 2.875378
18.311000 0.019845 2.874233
18.312000 0.019844 2.873089
18.313000 0.019843 2.871946
18.314000 0.019842 2.870803
